NU_INSCRICAO,NU_NOTA_MT
940fe16387c1881315446246383741ec34addbde,427.04
6e6a45110b910585622c79a765bbe74b51961ed0,549.32
b136a5b069f00986d766efc412166c7c8cd73715,456.2
929ddfb02267fb81126cb2fad69fbccf012efee7,414.01
b20c7d2b591f74f678ddd9afcee58edf1e93c159,430.88
e07b284e165ab36e6f7ed189116df038c578cb0d,440.93
56af1fd0e484e70031e8eb615c3caa600625c632,413.68
de9c7f5daff1ccb4c1d24a44b5dfb1767b02ec58,438.32
fdd1b4f3fd7182b408a0adf242ec1be8cdd81c2f,488.32
c6bf7b1e1f7cb8f5981b3c235642cc63c39158f9,444.11
338fa349efe9f6048885eae4e103de5b78d38fb0,416.2
437bd626c4f6a5b3a9827482e95a9e7398a63b68,461.25
42c8ea8fe115bb97815fb85c50e0b49fb22f57af,445.68
0de6480505591485ffbab189ce0c2662b019ff11,412.08
d63de32abdd73ee99e627bacf2880ab6c1108873,653.57
3d5b9fd61ce94718a295cc7508ac951ccb62e1a7,444.77
67ed24be449f80fe386b639038495f5a382b256e,506.78
a05dfd5fe347ebbd90acd3fae985bbc3f2b1c52a,589.29
0705dd799fdfb87afaabd47edea984ee0f3ce74e,571.34
2639d78d92b2f0e658b0286e459a312abd74b835,459.57
b66a8bed940db444fa84c20a97988cab24d7decf,455.34
270f72bd827057a04211b6ce956a3df1004952f4,418.99
6c9fb95e80c5509ef838457737432896b6d48a9c,491.37
22af88873f5f5c4c66a59f680619c33e080438fa,425.93
52db0d4af401da9cb2f1c8fb7c0045ed0df42c45,489.81
37a8d754db015c245bcf2b6dbacf695dba887963,428.98
82ebe9dcd22506cdff1cb71b70938d48896f9e4c,439.97
3929a400e92e115e684b0474e254f71426d717f6,530.25
28717e5b83981e57fd84c980c8d5186c67246615,419.49
118acfb53e3e8a9bf7eb5d44a59ba9b29139f094,410.39
faa4b3e1bd53638e5a4bc9e568483e4653dc0fea,480.65
4f4fe64420aa4b473bfbb2fa5d5855b7b87b681b,540.57
e7182a408730c693af30a850f7e47303aacd5518,444.46
2ed9a467c40ffd82612d4936d1fb86abd1265b36,416.1
eceaf312d67ffa3528ee673ba58d89aba1aab92b,407.3
dce13548e1262652b7402c62298bbb251070b3ee,439.06
d6ee955c1c95bef4af772d6aa130ca2669f96f2c,554.51
872b9791ddd885f1dbbdc434b7b3f6621d277edc,662.23
f7020d414c411f1e5ad99fa24b332feb34b06a6a,498.11
d8e18f6ed2bdcdeb61e39c449d67f95d246e8786,414.5
717bf498aee0e8eeda4cfa75b12859c742221379,425.29
1107455485b73bcbb91cd1813cbae9e47add8e77,429.16
aca9960d00e6409ee9e7f5fd61c422744c761f1d,426.06
0f6a88bd08c571aa6ece9dd1020b055a65bb4ebd,417.35
93a0574117346b2c1cd5fe5374efe5062b06707d,432.18
75ddea11f9fd47a2b1de1de14e3fd3cdba7c67e0,437.2
b5284254d67bcf12aaef2f24a9906e9a7217258a,554.13
0360c6b15b517ef42ef97f5e6f11cf479f480f53,433.41
4b94927dc39cfb7ef929fa6a52138d8a568e1131,439.95
58e60a9f8ca51c38a8dd2f6ffd70d3faa93ddda4,454.38
3b82aa7b223eb0709ce31521a160b8d012aee3f5,610.83
dba84edcb41c0e0fb8f04c31bc9c2a466a3d53cc,442.02
36842230ef9a0dcb5d659866244e1632c86bd3d3,563.14
4ac36547eefd16d992cfbfceec532f85bcc68015,436.98
9db703639b4d512cd3d5b6e33809a5dbac4bf4ee,425.72
5cdaec97c994292696fb23cc0537b0a99943b04a,413.39
0aaadc32071165f37cbb249e0254aa66ccab18d9,453.26
378eb08cab75a915988c3513175a7b111e5007b8,424.26
f81488c4d23488fa5851bf67fbf3d18838491ea6,437.96
4ddc39ddcca2c01ee310e6153658564d07d69a63,505.83
f5e591a2704106b6773a3ee08262357ec848a266,421.05
2e53f005cdd7a7be474b28ba8b4368fbb47cc267,443.42
0611b0f33e4360e562f589cd5f8e5f1f0e347974,426.43
32f7ca35527730917b3889c69a1ec6ec346a597f,572.97
be5bfb05c0be35b932cd01a9ab33a46c513b155e,522.24
8387fbe107fa145866839da20e42b10d3a5a7db9,422.74
6bfecd7a3250e2324bd5677dff78c4bf8dcf8268,455.43
c790d4361ed06518fe1971b632d9fe9af363851d,439.91
f4460f6957e9f8c94651809fe5ec5a01828cf318,431.08
4ebefca5e4c783ccc2ea792cbf974010ef400a15,419.67
478a9061bab1a42882f5aa2cb59d0f5c5247fb1c,480.81
995227ee49cf6476b7ff6592e08a6378516e2879,432.0
c6121365516341e821fd548da778f5b13660f16b,456.18
a952430f7d43ba185577b4da074defee54b95bf7,416.71
3424b7da08825817851a31892d28dad505c5caf0,421.98
50a8f73d32ce1ee58d8f43b28b79fd1380fe832d,434.72
9c984e35a544af42571af27b513c63f29242fafe,482.73
59474b2af1c2e9fadb7d61006c6092b6ce05de59,428.34
eefaea6108477875f1a1f8f21cdccc18eff9557d,456.86
5d512b268fab727b301b594cbf06ffca603b8871,442.84
995298f8fe85dd5b10ba9e6d6c0af48c53f88936,421.26
e47ac34321aff278622b31bce9efaaea3d4b30bf,434.27
ffb79549561ce712c3fbc3d130f4e4846a07a954,525.04
f134e30c790c5b69c5c18a7d44a4cdc17276c3f2,635.19
d0f374744988d2e00259eff834a1906ebf18aebb,530.29
7cc285600eec0b62de8893a62ab4fac698fc63e5,408.73
e7b98bf1005d6700baa00b2b0cea9158f97b5bdb,436.69
931c4543f170f49b64b7fb899d889aa79c162e06,494.03
ed3238736f06e16b43a5f917369acfe02eb0446e,590.45
85421f223855ead569de4383695029fcc6d2a1f7,502.82
9d01604c7a968a6f00b6097ebc24911909827b0b,506.98
02cd7777cfc90181dc6c7cf08f46dc609bc99172,454.47
c56c8f6ef684df4d961bf4184827f101203edc7d,529.02
91ad537addbefedbffea29b2e976be7381702f7c,437.12
e20d5ad769143d3b4963079a512dd30b006f9221,485.0
485f0de2d3e9cf439ae97176be0cbb4051b46b0b,472.12
d441048d32e09849c74fcaed7ca1ef6d7fce35f9,423.91
8f7e98af73893e49b3186ce639368de288ac8388,440.97
211d2a2f228ed746ea4c49aa12bb46aa596d6525,515.22
7850f9f3c5731f172b45256f7e6da2ae05b2a6e0,448.0
4ec7d8138d3de89571df9ba0564a71cd3cb8ba07,595.36
f75106ff49d0d61e6d6216983b9a0dfa87f5676b,446.8
9f5a24ea5afa90f5182213cc0ff9b31a3f215337,424.41
0a8d7c0dc8822a2ebfe5fde03f418a41b37ae7d6,466.95
5b807a02a0d33df631af19b86c45623c062d4806,417.87
a22788c086c0a27857a636162643b23c4144e7ee,416.86
51e86e0cdb23fda27e20ff9977c2f67a5c38560e,418.76
0d486d6ceb73dae1ed1f2db3af98404c0077e3b8,417.89
2afe4d6b09c9f547adc605c22211554a6217113b,456.52
a0aa9fc7fc96b991307d26231ac39c2e7ae664f6,608.58
53bd775e8e15cd0f616ac281c7627d1dd0314d62,418.95
8c180eea9b9d21f5f2feeb756e1eb2072ae13276,520.32
96ce26d12cda01e410c27b23fc3a3e212c8bb7c7,478.19
a8731b63b13a9640985930c0c9bc805d617e4357,420.21
f35e6d28efdd75a8fb20f00230cbe51e8cd240e7,440.22
52b39632eed3226abb4e30d458dda177475df460,477.19
471e3f70df6b7ea7501df57fbbfec1c48065031d,418.83
45a553651c877bc97d2e55d7dd6351a6e60d7f24,503.85
6e5680b9ca98ecee6f1bb1bc12acc1568959bbb0,455.65
efcd84c72e631d5c77a58e873a655de05ab0eb46,417.91
78e4cb1fbdb67ece1be6d2c61d65a8b3c74b22b0,577.06
20aab95292427a487e5162469d7080a32573c07a,418.06
6c87ada1d8e495221372e2b9f4a37bb313516acf,475.0
eda9a640dfea53f49dec7d4a2ce48070628ee29e,422.02
92382544c9176dd9930d59c4248b7b893fdfa7f4,426.33
831763db0caf0c727ed3e1a1540cabde652d00ad,448.28
917582926a27e2e232add370a77cf5aa72dcc870,443.41
8030c9c7b7571ae401e6d39aa7b5a776bdd470a8,420.01
57988850e4cc572fb8e4196b26e5a85e254496d3,459.53
0454eabd4bad46544b23444eecdbfbcebd820cfa,477.6
0f5b8a58e91ca8da67fa59162e8a8cab7f135b09,419.34
959b828c4bdc336dbb72eb834196503a81414f12,515.64
dadc75b0b417846b97ec9da95ff2ba1506f5eeec,600.78
c73b9eb4879667bb1a8ef5e7876f933980b653a3,464.06
96834dfc86dd14898c0e353ecd54d35a5b796bde,418.53
bcbae13219aa804747b812a123f97e0ab35a3bdb,426.82
1994d3531fd8176c1b69853e94526973bb8f5d13,479.67
95f6a0d42d9f75433846a6525c9d5788b36934ec,415.34
1a2d6c5553902c5d6bd9564b563e8563f0aca091,447.57
969078baa9152bbc7c745ad66ee6062cd13a6d95,455.85
f26f3bce0c4c398dfe5071284c0a6d6b8a4882b5,439.9
6d56eda9853f7a630bf41f4f77e0abe0a73fc88e,462.28
022b5863816f22ed5ed27c9ab648918dc471bd68,426.78
66896dc54ae32966134ba7d460c3e08bf71da3c8,506.61
6b1b8019641256c73f8a19f9e7b80b65e6c613be,444.26
ff617d0a9dcb32a68dc35b18ad222fc4a2fb21dc,455.73
663c2dda7fa3e28f064f114939848136166bac3b,567.61
c3fa7f85609c5ab50f3f5959950b12b0eb77f7b6,415.53
4937ef37561c98c1717f5be331bf9ad3563df7d2,519.27
13aaf6335f43cfc1b8baeac559324f20b2653724,511.93
dac0f22429c7f8e3931d0abaf5dfc8e5c772a48b,445.41
a75fa8770257e7c9368d059fe53d9ef431f4bdef,470.59
655fa6306720ff16e825903b5422a46608a77545,696.63
1f4bc3e3d56212d500625bfe8ac78ccff4362293,445.58
